codigo;descripcion;unidades;um;precio
37629;TIMBRE MOVIL CL. 4    1 BI;1;Unidad;1,00
37630;TIMBRE MOVIL CL. 5  0,5 BI;1;Unidad;0,50
37631;TIMBRE MOVIL CL. 6  0,25 BI;1;Unidad;0,25
37633;TIMBRE MOVIL CL. 8  0,05 BI;1;Unidad;0,05
37645;LETRA   CL.   1    538,51 GI;1;Unidad;538,51
37646;LETRA    CL.   2     269,25 GI;1;Unidad;269,25
37657;LETRA    CL.  13    0,12 GI;1;Unidad;0,12
37669;LETRA P.C. EUROS 13ª   0,12 GI;1;Unidad;0,12
37671;LETRA   CLASE   1   538,51 AL;1;Unidad;538,51
37672;LETRA   CLASE  2    269,25 AL;1;Unidad;269,25
37673;LETRA   CLASE   3   134,63 AL;1;Unidad;134,63
37674;LETRA   CLASE   4   67,31 AL;1;Unidad;67,31
37675;LETRA   CLASE   5   33,66 AL;1;Unidad;33,66
37676;LETRA   CLASE   6    16,83 AL;1;Unidad;16,83
37677;LETRA  CLASE   7    8,41 AL;1;Unidad;8,41
37678;LETRA  CLASE   8    4,21 AL;1;Unidad;4,21
37679;LETRA  CLASE   9    1,98 AL;1;Unidad;1,98
37680;LETRA  CLASE  10    0,96 AL;1;Unidad;0,96
37681;LETRA  CLASE  11    0,48 AL;1;Unidad;0,48
37682;LETRA  CLASE  12    0,24 AL;1;Unidad;0,24
37683;LETRA  CLASE  13    0,12 AL;1;Unidad;0,12
37684;LETRA  CLASE  14    0,06 AL;1;Unidad;0,06
37722;FOR.GUIP.IMP.DECL. 347 2014;1;Unidad;0,45
37726;FOR.ALAVA CARAT.190       0,06;1;Unidad;0,06
37727;FOR.ALAVA IMP.347 ANEXO   0,06;1;Unidad;0,06
37728;FOR.ALAVA IMP.347 CARATUL 0,06;1;Unidad;0,06
37729;FOR.ALAVA IMP.347 COMUN   0,06;1;Unidad;0,06
37730;FOR.ALAVA IMP.M.190       0,06;1;Unidad;0,06
37733;FOR.ALAVA IMP.M.391       0,12;1;Unidad;0,12
37734;FOR.ALAVA IMP.MODELO 390  0,30;1;Unidad;0,30
37735;FOR.ALAVA IMPRESO 110     0,12;1;Unidad;0,12
37737;FOR.ALAVA IVA     M.310   0,12;1;Unidad;0,12
37739;FOR.ALAVA M.115 IRPF      0,12;1;Unidad;0,12
37740;FOR.ALAVA M.180 CARATULA  0,06;1;Unidad;0,06
37741;FOR.ALAVA M.180 HOJA INT  0,06;1;Unidad;0,06
37780;P.TIMB COMUN CL.8   0,300506 AL;1;Unidad;0,30
37813;FOR.VIZC.IMP.IVA MOD. 300 0,10;1;Unidad;0,10
37814;FOR.VIZC.IMP.IRPF.MOD.110 0,10;1;Unidad;0,10
37815;FOR.VIZC.IMP.IRPF.MOD.130 0,10;1;Unidad;0,10
37824;LETRA  EURO  CL  1  538,51  NA;1;Unidad;538,51
37825;LETRA  EURO  CL   2 269,25  NA;1;Unidad;269,25
37826;LETRA  EURO  CL   3 134,63  NA;1;Unidad;134,63
37827;LETRA  EURO  CL   4  67,31  NA;1;Unidad;67,31
37828;LETRA  EURO  CL  5  33,66  NA;1;Unidad;33,66
37829;LETRA  EURO  CL  6  16,83  NA;1;Unidad;16,83
37830;LETRA  EURO  CL  7   8,41  NA;1;Unidad;8,41
37831;LETRA  EURO CL  8   4,21  NA;1;Unidad;4,21
37832;LETRA EURO CL  9    1,98  NA;1;Unidad;1,98
37833;LETRA EURO CL 10    0,96  NA;1;Unidad;0,96
37834;LETRA EURO CL 11    0,48  NA;1;Unidad;0,48
37835;LETRA EURO CL 12    0,24  NA;1;Unidad;0,24
37836;LETRA EURO CL 13    0,12  NA;1;Unidad;0,12
37837;LETRA EURO CL 14    0,06  NA;1;Unidad;0,06
37861;FOR.VIZC.IMP.IVA MOD. 390 0,50;1;Unidad;0,50
37862;FOR.VIZC.LIQ.IVA.MOD. 391 0,50;1;Unidad;0,50
37863;FOR.VIZC.IMP.IRPF.MOD 190 0,50;1;Unidad;0,50
37871;FOR.VIZC.MOD.190 HOJA INT 0,10;1;Unidad;0,10
37944;FOR.VIZC.IMP.IRPF MO.10-T 0,10;1;Unidad;0,10
38119;P.TIM.COMUN 8ª A-4  0,03;1;Unidad;0,03
38331;C.MED.ORDINARIO TARRAGONA 3,63;1;Unidad;3,63
38332;C.MED.DEFUNCION TARRAGONA 3,63;1;Unidad;3,63
38385;C.MED.ORDINARIO SALAMANCA 3,63;1;Unidad;3,63
38394;C.MED.ORDINARIO CACERES 3,63;1;Unidad;3,63
38395;C.MED.DEFUNCION CACERES 3,63;1;Unidad;3,63
38396;C.MED.ORDINARIO RIOJA  3,63;1;Unidad;3,63
38397;C.MED.DEFUNCION RIOJA  3,63;1;Unidad;3,63
38400;C.MED.ORDINARIO MALAGA  3,63;1;Unidad;3,63
38408;C.MED.ORDINARIO ZARAGOZA  3,63;1;Unidad;3,63
38409;C.MED.DEFUNCION ZARAGOZA  3,63;1;Unidad;3,63
38423;B.BUS VILANOVA T-10;1;Unidad;7,90
38602;CONT.COM-VEN.BURGOS 3,00;1;Unidad;3,00
38614;CONT.COMPRA VENTA PRIVADO 6,00;1;Unidad;6,00
38615;CONT.COMPRA VENT VEHICULO 6,00;1;Unidad;6,00
3872;F.T.PARTAGAS CORONAS SEN  T (25);1;Caja;247,50
3873;F.T.PARTAGAS P.DE LUXE (25);1;Caja;285,00
3884;FARIAS MINI (10);20;Estuche;2,90
3926;ALSBO SUNGOLD   (50G);5;Bolsa;7,80
3927;ALSBO RUBY       (50G);5;Bolsa;8,00
39289;TARJETAS CONSORCIO DE CADIZ;1;Unidad;0,00
39294;FULL OFIC.DE RECLAMACIO/DENUN.;1;Unidad;0,00
39316;C.A.F.U.CATAL.CASTELL.1  30,77;1;Unidad;30,77
39317;C.A.F.U.CATAL.CASTELL.2  14,42;1;Unidad;14,42
39318;C.A.F.U.CATAL.CASTELL.3  7,21;1;Unidad;7,21
39319;C.A.F.U.CATAL.CASTELL.4  3,37;1;Unidad;3,37
39320;C.A.F.U.CATAL.CASTELL.5  1,68;1;Unidad;1,68
39321;C.A.F.U.CATAL.CASTELL.6  0,78;1;Unidad;0,78
39322;C.A.F.U.CATAL.CASTELL.7  0,39;1;Unidad;0,39
39323;C.A.F.U.CATAL.CASTELL.8  0,18;1;Unidad;0,18
39324;C.A.F.U.CATAL.CASTELL.9  0,09;1;Unidad;0,09
39325;C.A.F.U.CATAL.CATALAN 1  30,77;1;Unidad;30,77
39326;C.A.F.U.CATAL.CATALAN 2  14,42;1;Unidad;14,42
39327;C.A.F.U.CATAL.CATALAN 3  7,21;1;Unidad;7,21
39328;C.A.F.U.CATAL.CATALAN 4  3,37;1;Unidad;3,37
39329;C.A.F.U.CATAL.CATALAN 5  1,68;1;Unidad;1,68
39330;C.A.F.U.CATAL.CATALAN 6  0,78;1;Unidad;0,78
39331;C.A.F.U.CATAL.CATALAN 7  0,39;1;Unidad;0,39
39332;C.A.F.U.CATAL.CATALAN 8  0,18;1;Unidad;0,18
39333;C.A.F.U.CATAL.CATALAN 9  0,09;1;Unidad;0,09
3952;DAVIDOFF ANIVER SH. PERFECTO 4 NL;1;Estuche;80,80
4010094;MK-651-T24 IMP.SUC.Y DON.-DONACION 0,80;1;Unidad;0,80
4010152;LIBRO EMISIONES ESPEC.2024;1;Unidad;215,00
4010162;MK-650-T24 IMP.SUC.Y DON.INDIVIDUAL 0,80;1;Unidad;0,80
4010215;Tarjeta Bono Bus Albacete;1;Unidad;3,00
4010216;Tarjeta Contigo Albacete;1;Unidad;3,00
4010218;Tarjeta Bono Joven Abacete;1;Unidad;3,00
4010219;Tarjeta Bono F.N. Albacete;1;Unidad;3,00
4010220;Tarjeta Bono Joven 30D Albacete;1;Unidad;3,00
4010221;Tarjeta Bono Bus 30D Albacete;1;Unidad;3,00
4010222;Tarjeta Bono F.N.365D Albacete;1;Unidad;3,00
4010223;Tarjeta Bono Joven 365D Albacete;1;Unidad;3,00
4010224;Tarjeta Bono Infantil Albacete;1;Unidad;3,00
4010255;TARJETA TRANSPORTE BONOBUR;1;Unidad;2,00
4010260;TARJETA TRANSP TITC CANTABRIA.;1;Unidad;3,00
4010343;TARJETA TRANSPORTE TORRELAVEGA;1;Unidad;3,00
4010364;BASICA25 ESPAÑA ES: 2,40;20;Unidad;2,40
4010415;B.BUS MATARO T-10 2026;1;Unidad;4,85
4010416;MATARO BUS  T-ROSA 2026;1;Unidad;3,95
4010417;LIBRO EMISIONES ESPEC.2025;1;Unidad;225,00
4010419;B 10 TLA -Ajuntament de Lliçà d'Amunt 26;1;Unidad;10,40
4010420;T25 Trans. Urba Terrassa 2026;1;Unidad;10,85
4010421;T-10 1 ZONA-SOCIAL LA LLAGOSTA 26;1;Unidad;10,40
4010423;T-10 SOCIAL PALAUTORDERA 26;1;Unidad;10,40
4010424;T-10 SOCIAL SANT FOST 26;1;Unidad;10,40
4010425;T-10 SOCIAL PINEDA 2026;1;Unidad;4,15
4010426;T-10 SOCIAL ALELLA-TEIA 26;1;Unidad;10,40
4010428;T-10 SOCIAL STA. PERPETUA 26;1;Unidad;10,40
4010429;T SENIOR  Arenys de Munt 26;1;Unidad;10,40
4010430;T-10 URBA MOLLET 2026;1;Unidad;6,25
4010431;T-10 JOVE MOLLET 2026;1;Unidad;2,60
4010432;T-10 GENT GRAN MOLLET 2026;1;Unidad;3,15
4010433;T-10 SOCIAL PINEDA.CALELLA 2026;1;Unidad;10,05
4010434;T-10 SOC PALAU-SOLITA i PLEGA 2026;1;Unidad;10,40
4010435;B.BUS SAGALES T-10 JUBILAT 2026;1;Unidad;4,15
4010436;T-10 MANRESA BUS 2026;1;Unidad;8,50
4010437;TMES MANRESA BUS 2026;1;Unidad;20,15
4010438;S1 T-10 1 ZONA 2026;1;Unidad;10,40
4010439;S2 T-10 2 ZONAS 2026;1;Unidad;20,40
4010440;S3 T-10 3 ZONAS 2026;1;Unidad;27,75
4010442;S4 T-10 4 ZONAS 2026;1;Unidad;35,70
4010443;S5 T-10 5 ZONAS 2026;1;Unidad;40,95
4010444;S6 T-10 6 ZONAS 2026;1;Unidad;43,55
4010472;PACK 5 TARJETAS AIRCASH;5;Unidad;5,00
4010510;MK-620-T26 COMPRA-VTA VEH USADO 0,8;1;Unidad;0,80
4010511;MK-600-T26 IMP TRANS PATRIM PVP 1,60;1;Unidad;1,60
40183;TARJETAS CONSORCIO DE GRANADA;1;Unidad;0,00
40271;TARJETAS CONSORCIO DE MALAGA;1;Unidad;0,00
4038;CALYPSO DANNEMANN MOODS(20)NL;5;Estuche;6,50
4039;CALYPSO DANNEMANN MOODS FIL(20)NL;10;Estuche;6,70
4083;CLUBMASTER MINI RED 232 (20);10;Lata;4,70
4086;NEOS PACIFIC              (50);4;Caja;16,00
4090;GOLDEN BLEND'S Nº 1 (50 G);5;Bolsa;5,30
4093;W.O.LARSEN SIGNATURE    (100G);3;Lata;19,30
4189;VEGAFINA CLASSIC PERLA (4);5;Caja;11,80
4191;MAC BAREN CLASSIC LOOSE CUT 50G;5;Bolsa;8,10
41976;TARJETAS CONSORCIO CAMPO GIBRALTAR;1;Unidad;0,00
42099;TARJETAS CONSORCIO DE SEVILLA;1;Unidad;0,00
42253;TARJETAS ATM LLEIDA;1;Unidad;0,00
42278;T-10 PROPIA SANT SADURNI D'ANOIA;1;Unidad;8,20
42279;T-10 ESTUDIANT SANT SADURNI D'ANOIA;1;Unidad;4,90
42432;TARJETAS ATM GIRONA;1;Unidad;0,00
42636;T-10 2 ZONA-SOCIAL LA LLAGOSTA;1;Unidad;16,25
42638;T-10 GENT GRAN ST.CELONI;1;Unidad;9,10
4274;MONTECRISTO CLUB (20);5;Caja;15,60
42749;C.MED.DEFUNCION SALAMANCA 3,63;1;Unidad;3,63
4276;COHIBA CLUB (20);5;Caja;19,00
42761;FOR.ALAVA IMP.  MODELO 303  0,12;1;Unidad;0,12
42763;TARJETAS ATM TARRAGONA;1;Unidad;0,00
42988;TARJETAS CONSORCIO DE JAEN;1;Unidad;0,00
43004;TARJETAS CONSORCIO DE ALMERIA;1;Unidad;0,00
4327;RAMON ALLONES SPEC. SELEC.(25);1;Caja;475,00
43352;BONOBUS EMT TARJETA MOBILIS;1;Unidad;2,00
43353;ETM TARJETA MOBILIS 2,20E;1;Unidad;2,20
43363;TUS TARJETA SANTANDER;1;Unidad;1,00
4449;CLAN N (50G);5;Bolsa;8,10
4502;ROM Y JUL C.D. LUX N.2 (25);1;Caja;395,00
4504;ROM Y JUL BELICOSOS (25);1;Caja;537,50
4516;ROM Y JUL C.D.LUX N.3(25);1;Caja;297,50
4517;ROM Y JUL CAZADORES  (25);1;Caja;410,00
4522;CUABA DIVINOS             (25);1;Caja;237,50
46063;FOR.GUIP.IMP.DECL. MOD 036 2015;1;Unidad;0,45
46095;TARJETAS CONSORCIO DE CORDOBA;1;Unidad;0,00
46096;C.MED.ORDINARIO BADAJOZ 3,63;1;Unidad;3,63
46097;C.MED.DEFUNCION BADAJOZ 3,63;1;Unidad;3,63
46099;TARJETA TORRENT;1;Unidad;4,00
46100;C.MED.ORDINARIO C.REAL 3,63;1;Unidad;3,63
46101;C.MED.DEFUNCION C.REAL 3,63;1;Unidad;3,63
46102;C.MED.ORDINARIO CORDOBA  3,63;1;Unidad;3,63
46103;C.MED.ORDINARIO ASTURIAS  3,63;1;Unidad;3,63
46104;C.MED.DEFUNCION ASTURIAS 3,63;1;Unidad;3,63
46105;C.MED.ORDINARIO LUGO;1;Unidad;3,63
46106;C.MED.DEFUNCION LUGO;1;Unidad;3,63
46110;C.MED.ORDINARIO BARCELONA  3,63;1;Unidad;3,63
46111;C.MED.ORDINARIO LERIDA    3,63;1;Unidad;3,63
46112;C.MED.ORDINARIO GIRONA  3,63;1;Unidad;3,63
46114;C.MED.DEFUNCION BARCELONA. 3,63;1;Unidad;3,63
46115;C.MED.DEFUNCION LERIDA    3,63;1;Unidad;3,63
46735;C.MED.ORDINARIO VALLADOL. 3,63;1;Unidad;3,63
46736;C.MED.DEFUNCION VALLADOL. 3,63;1;Unidad;3,63
4688;ALSBO GOLD              (50G);5;Bolsa;8,10
4690;ALSBO BLACK             (50G);5;Bolsa;8,10
47161;B.BUS ACTIVA VILANOVA;1;Unidad;4,25
47162;B.BUS JOVE VILANOVA;1;Unidad;5,30
4770;H. UPMANN MAGNUM 46       (25);1;Caja;475,00
4772;H. UPMANN UPMANN NO.2     (25);1;Caja;547,50
4784;BOLIVAR PETIT CORONAS     (25);1;Caja;265,00
4785;BOLIVAR ROYAL CORONAS     (25);1;Caja;490,00
48128;SELLO BASICA 2012   0,85 (PL50);50;Unidad;0,85
4844;H. UPMANN EPICURES (H/M)  (25);1;Caja;135,00
48475;CHH LIBRO GASTOS   L-026-02  4,00;1;Unidad;4,00
48532;TARJETAS CONSORCIO DE HUELVA;1;Unidad;0,00
48577;TARJETAS LEON;1;Unidad;0,00
48719;C.MED.ORDINARIO BURGOS  3,63;1;Unidad;3,63
48720;C.MED.DEFUNCION BURGOS  3,63;1;Unidad;3,63
48745;CHH LIBRO INGRESOS PROF. L-027-02  4,00;1;Unidad;4,00
48770;TARJETAS BARIK KIDE;1;Unidad;0,00
48794;CONVENIO ARBITRAJE AEADE+CONTRATO;1;Unidad;50,00
48795;ARRENTA BASICO+CONTRATO;1;Unidad;98,00
48796;C.MED.ORDINARIO LA CORUÑA 3,63;1;Unidad;3,63
48797;C.MED.DEFUNCION LA CORUÑA 3,63;1;Unidad;3,63
48856;TARJETAS BARIK GIZA;1;Unidad;0,00
49016;Bonobux Publico General;1;Unidad;9,00
49017;Bonobux Familia Numerosa General;1;Unidad;7,20
49018;Bonobux Familia Numerosa Especial;1;Unidad;4,50
50164;Tarjeta Mobilis Castellon Joven;1;Unidad;3,00
50205;BASICA S.M. REY FELIPE VI 0,01;50;Unidad;0,01
50207;BASICA S.M. REY FELIPE VI 1,00;50;Unidad;1,00
50210;eTM TARJETA MOBILIS CASTELLON;1;Unidad;2,00
50211;TARJETAS TUSSAM CON TRANSBORDO;1;Unidad;0,00
50212;TARJETAS TUSSAM SIN TRANSBORDO;1;Unidad;0,00
50227;BASICA S.M. REY FELIPE VI 0,04;50;Unidad;0,04
50294;TARJETAS LEON METROPOLITANO;1;Unidad;0,00
50870;BASICA S.M.REY FELIPE VI T*A;50;Unidad;0,96
50871;BASICA S.M.REY FELIPE VI T*A2;50;Unidad;1,15
50872;BASICA S.M.REY FELIPE VI T*B;50;Unidad;2,00
50873;BASICA S.M.REY FELIPE VI T*C;50;Unidad;2,10
50874;BASICA S.M.REY FELIPE VI 0,02;50;Unidad;0,02
50875;BASICA S.M.REY FELIPE VI 0,03;50;Unidad;0,03
51351;CRTM TTP ANóNIMA;1;Unidad;0,00
51437;BASICA S.M.REY FELIPE VI 0,05;50;Unidad;0,05
51516;MK-043E-31 TASA F S/JUEGO BINGO 0,45;1;Unidad;0,45
51705;FOR.GUIP.IMP.DECL. MOD 036 2017;1;Unidad;0,45
51709;LETRA   CL.   1   538,51 GI 17;1;Unidad;538,51
51710;LETRA   CL.   2   269,25 GI 17;1;Unidad;269,25
51711;LETRA   CL.   3   134,63 GI 17;1;Unidad;134,63
51712;LETRA   CL.   4    67,31 GI 17;1;Unidad;67,31
51713;LETRA   CL.   5    33,66 GI 17;1;Unidad;33,66
51714;LETRA   CL.   6    16,83 GI 17;1;Unidad;16,83
51715;LETRA   CL.   7     8,41 GI 17;1;Unidad;8,41
51716;LETRA   CL.   8     4,21 GI 17;1;Unidad;4,21
51717;LETRA   CL.   9     1,98 GI 17;1;Unidad;1,98
51718;LETRA   CL.   10    0,96 GI 17;1;Unidad;0,96
51719;LETRA   CL.   11    0,48 GI 17;1;Unidad;0,48
51720;LETRA   CL.   12    0,24 GI 17;1;Unidad;0,24
51721;LETRA   CL.   13    0,12 GI 17;1;Unidad;0,12
51722;LETRA   CL.   14    0,06 GI 17;1;Unidad;0,06
5177;GOLDEN VIRGINIA (50G);10;Bolsa;15,50
5180;MACANUDO CONNECTICUT ASCOTS 10;1;Caja;16,20
51834;MX-430E-72 COMPRA-VTA DET.TTES  0,45;1;Unidad;0,45
5204;DRUM (50G);10;Bolsa;12,05
5205;DRUM GOLD (50G);10;Bolsa;12,05
5206;DRUM BRIGHT BLUE (50G);10;Bolsa;12,05
5222;J.CORTES CLUB           (5);10;Caja;8,00
5239;LA PRIMOROSA CORON.EXTRA    25;1;Caja;22,50
5255;DAVIDOFF MIL.B. PET.CORO(25)NL;1;Caja;135,00
5260;COHIBA MINI (10);10;Estuche;7,70
5269;DAVIDOFF MIL.B. PET.CORON(5)NL;1;Estuche;27,00
5321;CUTTERS CHOICE        (50G) BY;5;Bolsa;13,50
5322;SAMSON ORIGINAL BLEND  (50G);10;Bolsa;12,00
53269;MX-430E-90 COMPRA-VTA USADOS 0,55;1;Unidad;0,55
5337;CALYPSO DANNEMANN EXPRESS 20 NL;5;Caja;7,15
53400;FOR.GUIP.IMP.670 ISD 2021 0,15;1;Unidad;0,15
53401;FOR.GUIP.IMP.671 ISD 2021 0,15;1;Unidad;0,15
53402;FOR.GUIP.IMP.672 ISD 2021 0,15;1;Unidad;0,15
5348;PARTAGAS MINI (20);5;Estuche;9,60
53480;FOR.GUIP.IMP.DECL. MOD 036 2021;1;Unidad;0,45
53876;MK-D650-T22 SUC. Y DON PRINC. 2,80;1;Unidad;2,80
53889;BASICA22 Amnistia Internacional T*D;50;Unidad;2,65
53923;CONTRATO ARRENDAMIENTO L.NEGOCIO COAPI;1;Unidad;20,00
53924;CONTRATO ARRENDAMIENTO TEMPORADA COAPI;1;Unidad;20,00
53925;CONTRATO ARRENDAMIENTO P.GARAJE COAPI;1;Unidad;20,00
53926;CONTRATO ARRAS COAPI;1;Unidad;25,00
5414;DUX PURITOS (10);10;Estuche;3,15
54149;FOR.GUIP.IMP.M.A.J.D.60A  0,15 2022;1;Unidad;0,15
54150;FOR.GUIP.IMP.DECL.M.60S 0,15 2022;1;Unidad;0,15
54152;FOR.GUIP.IMP.DECL.M.60T 0,15 2022;1;Unidad;0,15
54153;FOR.GUIP.ITP 60 AST 0,15  2022;1;Unidad;0,15
54193;MK-660-T22 DOC SUCESORIOS DECLARA. 0,30;1;Unidad;0,30
54197;TARJETA ABONO GRATUITO NORMAL;1;Unidad;4,60
54198;TARJETA ABONO GRATUITO JOVEN MENOR 30;1;Unidad;4,60
54199;TARJETA ABONO GRATUITO MAYOR DE 65;1;Unidad;4,60
54284;FOR.GUIP.IMP.DEC.MODEL.300-2022;1;Unidad;0,15
54312;FOR.GUIP.IMP.VEH.M.620 2023  0,15;1;Unidad;0,15
54507;CONTRATO ARRENDAMIENTO VIVIENDA COAPI;1;Unidad;20,00
54612;ETIQUETA DGT COCHE 0 EMISIONES;1;Unidad;0,70
54613;ETIQUETA DGT COCHE ECO;1;Unidad;0,70
54614;ETIQUETA DGT COCHE B;1;Unidad;0,70
54615;ETIQUETA DGT COCHE C;1;Unidad;0,70
54616;ETIQUETA DGT MOTO 0 EMISIONES;1;Unidad;0,70
54617;ETIQUETA DGT MOTO B;1;Unidad;0,70
54618;ETIQUETA DGT MOTO C;1;Unidad;0,70
54678;TARJETA CARTON T-USUAL;1;Unidad;1,00
54679;TARJETA CARTON ANONIMA;1;Unidad;1,00
54777;SARBUS S1;1;Unidad;10,40
54778;SARBUS S2;1;Unidad;20,40
54779;SARBUS S3;1;Unidad;27,75
54780;T-10 SANT CUGAT BONIFICAT;1;Unidad;9,05
54781;T-10 CERDANYOLA VALLES BONIFI;1;Unidad;7,50
54782;T-4 CERDANYOLA VALLES BONIF;1;Unidad;3,65
54783;LA VALLESANA V1;1;Unidad;10,40
54784;LA VALLESANA V2;1;Unidad;20,40
54785;LA VALLESANA V3;1;Unidad;27,75
54828;FOR.GUIP.IMP.IVA MOD.390-2023 0,45;1;Unidad;0,45
54830;LIBRO EMISIONES ESPEC.2023;1;Unidad;210,00
5494;ROM Y JUL ROMEO N.2     (10);1;Caja;120,00
5520;GUANTANAMERA CRISTALES (25);1;Caja;52,50
5521;GUANTANAMERA DECIMOS (10);5;Caja;15,00
5586;VAN NELLE ZWARE (50G);10;Bolsa;13,05
5659;MONTECRISTO N.2            (3);1;Estuche;77,40
5942;MAC BAREN MIXTURE       (100G);5;Lata;18,50
6060;CALYPSO REIG MINOR PACK NL (2);64;Estuche;2,20
6266;BENSON & HEDGES SILVER;10;Cajetilla;7,75
6267;MAYFAIR SUPERKINGS;10;Cajetilla;7,40
6275;DESERT GOLD RED;10;Cajetilla;4,60
6355;MONTE NEGRO SERIE ORO (24) NL;1;Caja;57,60
6554;BARLOVENTO TUBULARES (25) NL;1;Caja;52,50
6555;BARLOVENTO CORONAS ESPEC.25 NL;1;Caja;32,50
6600;H.MONTERREY H.DU DEPUT  (25);1;Caja;225,00
6680;CALYPSO DANNEMANN ESPRESSO(5)NL;20;Caja;1,80
6681;DAVIDOFF EXQUISITOS NL (10);5;Estuche;38,00
6970;TORRES QUART CALIQUE.Nº2 (2)BY;50;Estuche;2,00
7015;MONTECRISTO N.2        (10) NL;1;Caja;258,00
7040;BOLIVAR TUBOS N.2 (25);1;Caja;282,50
7102;MONTECRISTO PETIT TUBOS (3);1;Caja;40,20
7264;AGIO MEHARI'S RED ORIENT (50) BY;4;Caja;15,60
7265;AGIO MEHARI'S RED ORIEN FIL 20;10;Estuche;6,30
7267;AGIO FILTER TIP        (50) BY;1;Caja;16,60
7389;TRINIDAD COLONIALES     (24) BY;1;Caja;1176,00
7390;TRINIDAD REYES       (24)  BY;1;Caja;816,00
7436;DUX MAIOR (10);10;Estuche;3,50
8200;MONTECRISTO EDMUNDO  (25);1;Caja;642,50
8208;MAC BAREN ORIGINAL CHOICE 100G;3;Lata;18,20
8496;NEWS ROJO DURO;10;Cajetilla;5,75
8498;NEWS AZUL DURO;10;Cajetilla;5,75
8527;F.T.PARTAGAS PRESIDENTES 25 BY;1;Caja;472,50
8730;DUCADOS RUBIO RED BOX (20);10;Cajetilla;5,80
8797;INTERVAL BLOND 40 GR;10;Bolsa;10,90
8798;INTERVAL BLOND 200 GR;3;Lata;48,00
8905;AMBER LEAF 5X50 G;5;Bolsa;15,50
8912;H.MONTERREY P. ROBUSTOS(25)BY;1;Caja;385,00
9005;W.O.LARSEN  1864  (100 G)  BY;3;Bolsa;19,30
9007;STANWELL MELANGE  (50 G)   BY;5;Bolsa;8,70
9008;STANWELL SUNGOLD  (50 G)   BY;5;Bolsa;8,70
9111;TRABUCOS MINIS 10;10;Estuche;2,70
9112;TRABUCOS T-10;5;Estuche;2,90
9171;LA PRIMOROSA ISLEÑOS 25;1;Caja;11,25
9529;SIGNATURE FINOS ORIGINAL 20;5;Lata;5,10
9530;SIGNATURE FINOS RED 20 BY;5;Lata;5,10
9531;CANALEÑOS CALIQUEÑOS MINI  5;10;Caja;4,00
9590;VASCO DA GAMA TUBOS ESPEC(25);1;Estuche;55,00
9638;AGIO MINI MEHARI'S JAVA  (20)   BY;10;Estuche;6,30
9641;H.MONTERREY HOYO DU MAIRE 25 BY;1;Caja;140,00
9750;Vegafina Classic Corona Tubos (25);1;Caja;126,25
9907;RICHMOND KING SIZE;10;Cajetilla;7,35
9967;F.T.PARTAGAS SER.P N.2  (25) BY;1;Caja;592,50
9968;F.T.PARTAGAS SER.P N.2  (10) BY;1;Caja;237,00
9969;F.T.PARTAGAS SER.P N.2 TUB (3) NL;1;Estuche;73,20
9977;F.T.PARTAGAS SHORTS  (25) BY;1;Caja;180,00
